entiteitnummer;haltenummer;omschrijving;omschrijvingLang;gemeentenummer;omschrijvingGemeente;districtCode;geoCoordinaat;halteToegankelijkheden;hoofdHalte;taal;links;latitude;longitude;locatie
2;201390;Dracenastraat;Gent Dracenastraat;-1;Gent;GNT;"{""latitude"": 51.07641047139467, ""longitude"": 3.714881566643232}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201390""}]";51.07641047139467;3.714881566643232;51.07641047139467,3.714881566643232
2;201392;Van Ryhovelaan;Gent Van Ryhovelaan;-1;Gent;GNT;"{""latitude"": 51.07446812119484, ""longitude"": 3.713139330310047}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201392""}]";51.07446812119484;3.713139330310047;51.07446812119484,3.713139330310047
2;201413;Dienstencentrum;Mariakerke Dienstencentrum;-1;Mariakerke;MAR;"{""latitude"": 51.080196535772075, ""longitude"": 3.6803932448260785}";"VISUELE_BEPERKING;MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201413""}]";51.080196535772075;3.6803932448260785;51.080196535772075,3.6803932448260785
2;201414;Kollekasteel;Mariakerke Kollekasteel;-1;Mariakerke;MAR;"{""latitude"": 51.08160138969822, ""longitude"": 3.6870229934813707}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201414""}]";51.08160138969822;3.6870229934813707;51.08160138969822,3.6870229934813707
2;201415;Lusthoflaan;Mariakerke Lusthoflaan;-1;Mariakerke;MAR;"{""latitude"": 51.08305743255176, ""longitude"": 3.693238518017313}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201415""}]";51.08305743255176;3.693238518017313;51.08305743255176,3.693238518017313
2;201418;Vroonstalledries;Wondelgem Vroonstalledries;-1;Wondelgem;WON;"{""latitude"": 51.089268537861976, ""longitude"": 3.710662546059606}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201418""}]";51.089268537861976;3.710662546059606;51.089268537861976,3.710662546059606
2;201419;Evergemsesteenweg;Wondelgem Evergemsesteenweg;-1;Wondelgem;WON;"{""latitude"": 51.09029857001678, ""longitude"": 3.71484457949732}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201419""}]";51.09029857001678;3.71484457949732;51.09029857001678,3.71484457949732
2;201428;Muidestation;Gent Muidestation;-1;Gent;GNT;"{""latitude"": 51.07300371984726, ""longitude"": 3.7313379864290157}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201428""}]";51.07300371984726;3.7313379864290157;51.07300371984726,3.7313379864290157
2;201431;Aziestraat;Gent Aziestraat;-1;Gent;GNT;"{""latitude"": 51.07310678059984, ""longitude"": 3.7371296261498514}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201431""}]";51.07310678059984;3.7371296261498514;51.07310678059984,3.7371296261498514
2;201435;Koopvaardijlaan;Gent Koopvaardijlaan;-1;Gent;GNT;"{""latitude"": 51.06186886817937, ""longitude"": 3.7385507636575115}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201435""}]";51.06186886817937;3.7385507636575115;51.06186886817937,3.7385507636575115
2;201444;Lousbergskaai;Gent Lousbergskaai;-1;Gent;GNT;"{""latitude"": 51.047465680769186, ""longitude"": 3.739785523011433}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201444""}]";51.047465680769186;3.739785523011433;51.047465680769186,3.739785523011433
2;201451;Meeuwstraat;Gent Meeuwstraat;-1;Gent;GNT;"{""latitude"": 51.08683011448758, ""longitude"": 3.729865179799897}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201451""}]";51.08683011448758;3.729865179799897;51.08683011448758,3.729865179799897
2;201454;Minoodtlaan;Mariakerke Minoodtlaan;-1;Mariakerke;MAR;"{""latitude"": 51.07402285231852, ""longitude"": 3.6715373693605637}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201454""}]";51.07402285231852;3.6715373693605637;51.07402285231852,3.6715373693605637
2;201468;Wolterslaan;Gent Wolterslaan;-1;Gent;GNT;"{""latitude"": 51.04715173618389, ""longitude"": 3.7518257228675767}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201468""}]";51.04715173618389;3.7518257228675767;51.04715173618389,3.7518257228675767
2;201471;De Guchteneerestraat;Gentbrugge De Guchteneerestraat;-1;Gentbrugge;GBR;"{""latitude"": 51.04338350433714, ""longitude"": 3.7706835786356856}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201471""}]";51.04338350433714;3.7706835786356856;51.04338350433714,3.7706835786356856
2;201472;Voordries;Gentbrugge Voordries;-1;Gentbrugge;GBR;"{""latitude"": 51.0415879397575, ""longitude"": 3.767598050038189}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201472""}]";51.0415879397575;3.767598050038189;51.0415879397575,3.767598050038189
2;201477;Schooldreef;Gentbrugge Schooldreef;-1;Gentbrugge;GBR;"{""latitude"": 51.032253156593974, ""longitude"": 3.761573400727778}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201477""}]";51.032253156593974;3.761573400727778;51.032253156593974,3.761573400727778
2;201481;Ledebergplein;Ledeberg Ledebergplein;-1;Ledeberg;LDB;"{""latitude"": 51.03742300949074, ""longitude"": 3.742857387750597}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201481""}]";51.03742300949074;3.742857387750597;51.03742300949074,3.742857387750597
2;201482;Eggermontstraat;Ledeberg Eggermontstraat;-1;Ledeberg;LDB;"{""latitude"": 51.0366383983731, ""longitude"": 3.7390040967372293}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201482""}]";51.0366383983731;3.7390040967372293;51.0366383983731,3.7390040967372293
2;201486;Klaverpoel;Gentbrugge Klaverpoel;-1;Gentbrugge;GBR;"{""latitude"": 51.044559140011536, ""longitude"": 3.7702978191043575}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201486""}]";51.044559140011536;3.7702978191043575;51.044559140011536,3.7702978191043575
2;201506;Losweg;Mariakerke Losweg;-1;Mariakerke;MAR;"{""latitude"": 51.07939900297624, ""longitude"": 3.6901375069808546}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201506""}]";51.07939900297624;3.6901375069808546;51.07939900297624,3.6901375069808546
2;201513;Rooigemlaan;Gent Rooigemlaan;-1;Gent;GNT;"{""latitude"": 51.06433180335284, ""longitude"": 3.6962048767669815}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201513""}]";51.06433180335284;3.6962048767669815;51.06433180335284,3.6962048767669815
2;201514;Biezenstuk;Gent Biezenstuk;-1;Gent;GNT;"{""latitude"": 51.060620967313895, ""longitude"": 3.6933623987113378}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201514""}]";51.060620967313895;3.6933623987113378;51.060620967313895,3.6933623987113378
2;201515;Appelstraat;Gent Appelstraat;-1;Gent;GNT;"{""latitude"": 51.05807557410556, ""longitude"": 3.6931138193169883}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201515""}]";51.05807557410556;3.6931138193169883;51.05807557410556,3.6931138193169883
2;201533;Eiland Malem;Gent Eiland Malem;-1;Gent;GNT;"{""latitude"": 51.05571694840098, ""longitude"": 3.6956581873328966}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201533""}]";51.05571694840098;3.6956581873328966;51.05571694840098,3.6956581873328966
2;201537;Sterre;Gent Sterre;-1;Gent;GNT;"{""latitude"": 51.025443299073885, ""longitude"": 3.7104182869112066}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201537""}]";51.025443299073885;3.7104182869112066;51.025443299073885,3.7104182869112066
2;201538;De Pintelaan;Gent De Pintelaan;-1;Gent;GNT;"{""latitude"": 51.02229072905623, ""longitude"": 3.7092938030154032}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201538""}]";51.02229072905623;3.7092938030154032;51.02229072905623,3.7092938030154032
2;201543;Campusstraat;Zwijnaarde Campusstraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.00693318070187, ""longitude"": 3.7118607705793734}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201543""}]";51.00693318070187;3.7118607705793734;51.00693318070187,3.7118607705793734
2;201547;Arteveldepark perron 2;Gent Arteveldepark perron 2;-1;Gent;GNT;"{""latitude"": 51.015522839189, ""longitude"": 3.7357249451908547}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201547""}]";51.015522839189;3.7357249451908547;51.015522839189,3.7357249451908547
2;201550;Einde Were;Gent Einde Were;-1;Gent;GNT;"{""latitude"": 51.05296868371606, ""longitude"": 3.6992490376526046}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201550""}]";51.05296868371606;3.6992490376526046;51.05296868371606,3.6992490376526046
2;201579;Wittepaalstraat;Afsnee Wittepaalstraat;-1;Afsnee;AFS;"{""latitude"": 51.0271748652238, ""longitude"": 3.655755821348504}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201579""}]";51.0271748652238;3.655755821348504;51.0271748652238,3.655755821348504
2;201580;Broekkantstraat;Afsnee Broekkantstraat;-1;Afsnee;AFS;"{""latitude"": 51.03000098523762, ""longitude"": 3.659305231368871}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201580""}]";51.03000098523762;3.659305231368871;51.03000098523762,3.659305231368871
2;201582;Steenaardestraat;Sint-Denijs-Westrem Steenaardestraat;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02866806529965, ""longitude"": 3.6694180589574197}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201582""}]";51.02866806529965;3.6694180589574197;51.02866806529965,3.6694180589574197
2;201583;Paardekop;Sint-Denijs-Westrem Paardekop;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.0270461541878, ""longitude"": 3.676384272245073}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201583""}]";51.0270461541878;3.676384272245073;51.0270461541878,3.676384272245073
2;201584;Boesbeeklaan;Sint-Denijs-Westrem Boesbeeklaan;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02564541418117, ""longitude"": 3.681265648925884}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201584""}]";51.02564541418117;3.681265648925884;51.02564541418117,3.681265648925884
2;201585;Sint-Rochusplein;Sint-Denijs-Westrem Sint-Rochusplein;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.020082747751665, ""longitude"": 3.675432432600159}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201585""}]";51.020082747751665;3.675432432600159;51.020082747751665,3.675432432600159
2;201593;Strandloperstraat;Gent Strandloperstraat;-1;Gent;GNT;"{""latitude"": 51.03539654368346, ""longitude"": 3.691729929047101}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201593""}]";51.03539654368346;3.691729929047101;51.03539654368346,3.691729929047101
2;201594;Wiemersdreef;Gent Wiemersdreef;-1;Gent;GNT;"{""latitude"": 51.03602204614058, ""longitude"": 3.695784235378519}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201594""}]";51.03602204614058;3.695784235378519;51.03602204614058,3.695784235378519
2;201595;Roosakker;Gent Roosakker;-1;Gent;GNT;"{""latitude"": 51.03648257230125, ""longitude"": 3.7024786350109595}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201595""}]";51.03648257230125;3.7024786350109595;51.03648257230125,3.7024786350109595
2;201650;Topsporthal Vlaanderen;Gent Topsporthal Vlaanderen;-1;Gent;GNT;"{""latitude"": 51.04979569820552, ""longitude"": 3.685189716315287}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201650""}]";51.04979569820552;3.685189716315287;51.04979569820552,3.685189716315287
2;201658;Tramstraat;Zwijnaarde Tramstraat;-1;Zwijnaarde;ZWN;"{""latitude"": 51.0099534947339, ""longitude"": 3.7038245542184995}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201658""}]";51.0099534947339;3.7038245542184995;51.0099534947339,3.7038245542184995
2;201703;Ons Tehuis;Oostakker Ons Tehuis;-1;Oostakker;OAK;"{""latitude"": 51.10378216452485, ""longitude"": 3.765471322341855}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201703""}]";51.10378216452485;3.765471322341855;51.10378216452485,3.765471322341855
2;201735;Halewijnstraat;Drongen Halewijnstraat;-1;Drongen;DRO;"{""latitude"": 51.05254196297312, ""longitude"": 3.6179449657848353}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201735""}]";51.05254196297312;3.6179449657848353;51.05254196297312,3.6179449657848353
2;201783;Dampoort perron 16;Gent Dampoort perron 16;-1;Gent;GNT;"{""latitude"": 51.05801862320425, ""longitude"": 3.7397008872385293}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201783""}]";51.05801862320425;3.7397008872385293;51.05801862320425,3.7397008872385293
2;201872;Zuidledeplein;Gent Zuidledeplein;-1;Gent;GNT;"{""latitude"": 51.14306340802506, ""longitude"": 3.7759820393366885}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201872""}]";51.14306340802506;3.7759820393366885;51.14306340802506,3.7759820393366885
2;201887;Station;Gentbrugge Station;-1;Gentbrugge;GBR;"{""latitude"": 51.038323164602076, ""longitude"": 3.75678964149622}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201887""}]";51.038323164602076;3.75678964149622;51.038323164602076,3.75678964149622
2;201894;Tuinwijk Ter Heidestraat;Gentbrugge Tuinwijk Ter Heidestraat;-1;Gentbrugge;GBR;"{""latitude"": 51.026058730977255, ""longitude"": 3.756208526814299}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201894""}]";51.026058730977255;3.756208526814299;51.026058730977255,3.756208526814299
2;201899;Rodonkstraat;Mariakerke Rodonkstraat;-1;Mariakerke;MAR;"{""latitude"": 51.077587948293704, ""longitude"": 3.6678882249453344}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201899""}]";51.077587948293704;3.6678882249453344;51.077587948293704,3.6678882249453344
2;201984;Ottergemsesteenweg;Gent Ottergemsesteenweg;-1;Gent;GNT;"{""latitude"": 51.03684006398626, ""longitude"": 3.726397733315433}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201984""}]";51.03684006398626;3.726397733315433;51.03684006398626,3.726397733315433
2;201994;Industrieweg;Wondelgem Industrieweg;-1;Wondelgem;WON;"{""latitude"": 51.0975392751877, ""longitude"": 3.710788942657503}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/201994""}]";51.0975392751877;3.710788942657503;51.0975392751877,3.710788942657503
2;202009;Limbastraat;Gent Limbastraat;-1;Gent;GNT;"{""latitude"": 51.077214871224136, ""longitude"": 3.7254871049031095}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202009""}]";51.077214871224136;3.7254871049031095;51.077214871224136,3.7254871049031095
2;202011;Meulestedebrug;Gent Meulestedebrug;-1;Gent;GNT;"{""latitude"": 51.08649101713832, ""longitude"": 3.725359643071053}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202011""}]";51.08649101713832;3.725359643071053;51.08649101713832,3.725359643071053
2;202355;Brugsepoort;Gent Brugsepoort;-1;Gent;GNT;"{""latitude"": 51.05709064496075, ""longitude"": 3.709688238938304}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202355""}]";51.05709064496075;3.709688238938304;51.05709064496075,3.709688238938304
2;202360;Groenestaakstraat;Mariakerke Groenestaakstraat;-1;Mariakerke;MAR;"{""latitude"": 51.078352683948275, ""longitude"": 3.6771381914151684}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202360""}]";51.078352683948275;3.6771381914151684;51.078352683948275,3.6771381914151684
2;202410;Herrystraat;Gent Herrystraat;-1;Gent;GNT;"{""latitude"": 51.114122770097296, ""longitude"": 3.7453159418519935}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202410""}]";51.114122770097296;3.7453159418519935;51.114122770097296,3.7453159418519935
2;202415;Kooistraat;Gent Kooistraat;-1;Gent;GNT;"{""latitude"": 51.131970198442225, ""longitude"": 3.7686936525338512}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202415""}]";51.131970198442225;3.7686936525338512;51.131970198442225,3.7686936525338512
2;202426;Terdonk Station;Gent Terdonk Station;-1;Gent;GNT;"{""latitude"": 51.14540296170024, ""longitude"": 3.776466841807082}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202426""}]";51.14540296170024;3.776466841807082;51.14540296170024,3.776466841807082
2;202450;Dampoort perron 4;Gent Dampoort perron 4;-1;Gent;GNT;"{""latitude"": 51.057575197021606, ""longitude"": 3.7408336844866574}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202450""}]";51.057575197021606;3.7408336844866574;51.057575197021606,3.7408336844866574
2;202451;Baeyensstraat;Sint-Amandsberg Baeyensstraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.05214306085497, ""longitude"": 3.7539848946649776}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202451""}]";51.05214306085497;3.7539848946649776;51.05214306085497,3.7539848946649776
2;202536;LDC De Waterspiegel;Gent LDC De Waterspiegel;-1;Gent;GNT;"{""latitude"": 51.085655732341515, ""longitude"": 3.7271409026955684}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202536""}]";51.085655732341515;3.7271409026955684;51.085655732341515,3.7271409026955684
2;202541;Dampoort perron 7;Gent Dampoort perron 7;-1;Gent;GNT;"{""latitude"": 51.057144730909855, ""longitude"": 3.7410248825978147}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202541""}]";51.057144730909855;3.7410248825978147;51.057144730909855,3.7410248825978147
2;202548;Lourdes;Oostakker Lourdes;-1;Oostakker;OAK;"{""latitude"": 51.08205589940853, ""longitude"": 3.758558539518978}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202548""}]";51.08205589940853;3.758558539518978;51.08205589940853,3.758558539518978
2;202567;Petroleumdok;Gent Petroleumdok;-1;Gent;GNT;"{""latitude"": 51.11338411049679, ""longitude"": 3.7782430968456073}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202567""}]";51.11338411049679;3.7782430968456073;51.11338411049679,3.7782430968456073
2;202574;De Baetsplaats;Sint-Kruis-Winkel De Baetsplaats;-1;Sint-Kruis-Winkel;SKR;"{""latitude"": 51.1556097588589, ""longitude"": 3.816359860127353}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202574""}]";51.1556097588589;3.816359860127353;51.1556097588589,3.816359860127353
2;202575;Kerk;Sint-Kruis-Winkel Kerk;-1;Sint-Kruis-Winkel;SKR;"{""latitude"": 51.15447899164946, ""longitude"": 3.8245061133344933}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202575""}]";51.15447899164946;3.8245061133344933;51.15447899164946,3.8245061133344933
2;202589;Kerk;Desteldonk Kerk;-1;Desteldonk;DSD;"{""latitude"": 51.12237337839405, ""longitude"": 3.7819004869475856}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202589""}]";51.12237337839405;3.7819004869475856;51.12237337839405,3.7819004869475856
2;202590;Koemeersstraat;Desteldonk Koemeersstraat;-1;Desteldonk;DSD;"{""latitude"": 51.12178618994892, ""longitude"": 3.7867641959653433}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202590""}]";51.12178618994892;3.7867641959653433;51.12178618994892,3.7867641959653433
2;202593;Keurestraat;Desteldonk Keurestraat;-1;Desteldonk;DSD;"{""latitude"": 51.12423581085384, ""longitude"": 3.8043888621221242}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202593""}]";51.12423581085384;3.8043888621221242;51.12423581085384,3.8043888621221242
2;202614;Eversdonk;Oostakker Eversdonk;-1;Oostakker;OAK;"{""latitude"": 51.10838557699079, ""longitude"": 3.7890013439583687}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202614""}]";51.10838557699079;3.7890013439583687;51.10838557699079,3.7890013439583687
2;202647;Kolveniersgang;Gent Kolveniersgang;-1;Gent;GNT;"{""latitude"": 51.06300675555461, ""longitude"": 3.7163668530109866}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202647""}]";51.06300675555461;3.7163668530109866;51.06300675555461,3.7163668530109866
2;202751;Scania Vlaanderen nv;Drongen Scania Vlaanderen nv;-1;Drongen;DRO;"{""latitude"": 51.0419850057806, ""longitude"": 3.6076050322826045}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202751""}]";51.0419850057806;3.6076050322826045;51.0419850057806,3.6076050322826045
2;202756;Sint-Gerolfstraat;Drongen Sint-Gerolfstraat;-1;Drongen;DRO;"{""latitude"": 51.04172476178165, ""longitude"": 3.6418598759447924}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202756""}]";51.04172476178165;3.6418598759447924;51.04172476178165,3.6418598759447924
2;202758;Booiebos;Drongen Booiebos;-1;Drongen;DRO;"{""latitude"": 51.04278221454516, ""longitude"": 3.6030004999157423}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/202758""}]";51.04278221454516;3.6030004999157423;51.04278221454516,3.6030004999157423
